stage,rank_threshold,lang,accuracy,total,shared_lrs,shared_emergence_rate,mean_best_rank,mean_final_rank,mean_best_rank_score,mean_final_rank_score,mean_best_logprob,mean_final_logprob,corr_problem_shared_lrs_with_correct
shared_after_refiner,10,zh,0.812,250,0.017,0.048,160.852,6137.976,0.1894479130687983,0.13464930525719643,-12.762041600227356,-20.023410740852356,-0.023143869083020747
shared_after_refiner,25,zh,0.812,250,0.07133333333333335,0.12,160.852,6137.976,0.1894479130687983,0.13464930525719643,-12.762041600227356,-20.023410740852356,-0.07472721501993086
shared_after_refiner,50,zh,0.812,250,0.16133333333333336,0.264,160.852,6137.976,0.1894479130687983,0.13464930525719643,-12.762041600227356,-20.023410740852356,-0.06733537560990555
shared_after_refiner,100,zh,0.812,250,0.3286666666666666,0.496,160.852,6137.976,0.1894479130687983,0.13464930525719643,-12.762041600227356,-20.023410740852356,-0.0269834781836978
shared_after_refiner,250,zh,0.812,250,0.6616666666666667,0.836,160.852,6137.976,0.1894479130687983,0.13464930525719643,-12.762041600227356,-20.023410740852356,0.033654285764346835
shared_after_refiner,500,zh,0.812,250,0.7700000000000001,0.94,160.852,6137.976,0.1894479130687983,0.13464930525719643,-12.762041600227356,-20.023410740852356,0.06862044858426684
shared_after_refiner,1000,zh,0.812,250,0.8293333333333334,0.992,160.852,6137.976,0.1894479130687983,0.13464930525719643,-12.762041600227356,-20.023410740852356,0.0862107172155293
shared_after_refiner,2500,zh,0.812,250,0.84,1.0,160.852,6137.976,0.1894479130687983,0.13464930525719643,-12.762041600227356,-20.023410740852356,0.06641662650304035
shared_after_refiner,5000,zh,0.812,250,0.8476666666666667,1.0,160.852,6137.976,0.1894479130687983,0.13464930525719643,-12.762041600227356,-20.023410740852356,0.1107922529108373
shared_after_refiner,10000,zh,0.812,250,0.858,1.0,160.852,6137.976,0.1894479130687983,0.13464930525719643,-12.762041600227356,-20.023410740852356,0.08773436014718548
shared_with_judger,1,zh,0.812,250,0.0,0.0,135.0,799.748,0.22539559153457997,0.18849697806446836,-10.400733199119568,-11.368207145690919,nan
shared_with_judger,5,zh,0.812,250,0.01569230769230769,0.116,135.0,799.748,0.22539559153457997,0.18849697806446836,-10.400733199119568,-11.368207145690919,0.05934800620143633
shared_with_judger,10,zh,0.812,250,0.035384615384615375,0.256,135.0,799.748,0.22539559153457997,0.18849697806446836,-10.400733199119568,-11.368207145690919,0.0209937997494941
shared_with_judger,25,zh,0.812,250,0.0923076923076923,0.344,135.0,799.748,0.22539559153457997,0.18849697806446836,-10.400733199119568,-11.368207145690919,-0.06386445141653124
shared_with_judger,50,zh,0.812,250,0.1846153846153846,0.464,135.0,799.748,0.22539559153457997,0.18849697806446836,-10.400733199119568,-11.368207145690919,-0.06263095001570272
shared_with_judger,100,zh,0.812,250,0.34769230769230763,0.576,135.0,799.748,0.22539559153457997,0.18849697806446836,-10.400733199119568,-11.368207145690919,-0.028905491838026032
shared_with_judger,250,zh,0.812,250,0.6763076923076923,0.852,135.0,799.748,0.22539559153457997,0.18849697806446836,-10.400733199119568,-11.368207145690919,0.03363139738164191
shared_with_judger,500,zh,0.812,250,0.7830769230769231,0.94,135.0,799.748,0.22539559153457997,0.18849697806446836,-10.400733199119568,-11.368207145690919,0.07128134563570547
shared_with_judger,1000,zh,0.812,250,0.8418461538461538,0.992,135.0,799.748,0.22539559153457997,0.18849697806446836,-10.400733199119568,-11.368207145690919,0.08512343802819648
shared_with_judger,2500,zh,0.812,250,0.8523076923076924,1.0,135.0,799.748,0.22539559153457997,0.18849697806446836,-10.400733199119568,-11.368207145690919,0.06641662650304016
shared_with_judger,5000,zh,0.812,250,0.8593846153846154,1.0,135.0,799.748,0.22539559153457997,0.18849697806446836,-10.400733199119568,-11.368207145690919,0.11079225291083769
shared_with_judger,10000,zh,0.812,250,0.8689230769230769,1.0,135.0,799.748,0.22539559153457997,0.18849697806446836,-10.400733199119568,-11.368207145690919,0.08773436014718568
